영업일자,영업장명_메뉴명,매출수량,요일,월,영업장명,메뉴명,분기,menu_type_refined,Holiday,is_damha,is_mirashia,lag_1,lag_7,lag_14,rolling_7_mean,rolling_14_mean,rolling_7_std,rolling_7_diff
2023-09-30,미라시아_브런치(대인) 주말,286,5,9,미라시아,브런치(대인) 주말,3,food,1,0,1,297.0,139.0,108.0,123.0,84.85714285714286,123.81437719424996,158.0
2023-10-01,미라시아_브런치(대인) 주말,250,6,10,미라시아,브런치(대인) 주말,4,food,0,0,1,286.0,208.0,219.0,144.0,97.57142857142857,138.56767299770897,78.0
2023-10-02,미라시아_브런치(대인) 주말,199,0,10,미라시아,브런치(대인) 주말,4,food,1,0,1,250.0,0.0,0.0,150.0,99.78571428571429,142.6499211356249,250.0
2023-10-03,미라시아_브런치(대인) 주말,200,1,10,미라시아,브런치(대인) 주말,4,food,1,0,1,199.0,0.0,0.0,178.42857142857142,114.0,126.7133999002699,199.0
2023-10-04,미라시아_브런치(대인) 주말,0,2,10,미라시아,브런치(대인) 주말,4,food,0,0,1,200.0,0.0,0.0,207.0,128.28571428571428,99.37471173962389,200.0
2023-10-05,미라시아_브런치(대인) 주말,1,3,10,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,217.0,0.0,207.0,128.28571428571428,99.37471173962389,-217.0
2023-10-06,미라시아_브런치(대인) 주말,5,4,10,미라시아,브런치(대인) 주말,4,food,0,0,1,1.0,297.0,0.0,176.14285714285714,128.35714285714286,125.77947444029252,-296.0
2023-10-07,미라시아_브런치(대인) 주말,114,5,10,미라시아,브런치(대인) 주말,4,food,0,0,1,5.0,286.0,139.0,134.42857142857142,128.71428571428572,127.42691649576652,-281.0
2023-10-08,미라시아_브런치(대인) 주말,249,6,10,미라시아,브런치(대인) 주말,4,food,0,0,1,114.0,250.0,208.0,109.85714285714286,126.92857142857143,108.50718650766653,-136.0
2023-10-09,미라시아_브런치(대인) 주말,227,0,10,미라시아,브런치(대인) 주말,4,food,1,0,1,249.0,199.0,0.0,109.71428571428571,129.85714285714286,108.29237320900351,50.0
2023-10-10,미라시아_브런치(대인) 주말,0,1,10,미라시아,브런치(대인) 주말,4,food,0,0,1,227.0,200.0,0.0,113.71428571428571,146.07142857142858,112.57251631091594,27.0
2023-10-11,미라시아_브런치(대인) 주말,0,2,10,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,0.0,85.14285714285714,146.07142857142858,112.40318585554502,0.0
2023-10-12,미라시아_브런치(대인) 주말,0,3,10,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,1.0,217.0,85.14285714285714,146.07142857142858,112.40318585554502,-1.0
2023-10-13,미라시아_브런치(대인) 주말,0,4,10,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,5.0,297.0,85.0,130.57142857142858,112.52851490474168,-5.0
2023-10-14,미라시아_브런치(대인) 주말,195,5,10,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,114.0,286.0,84.28571428571429,109.35714285714286,113.13519093797224,-114.0
2023-10-15,미라시아_브런치(대인) 주말,358,6,10,미라시아,브런치(대인) 주말,4,food,0,0,1,195.0,249.0,250.0,95.85714285714286,102.85714285714286,120.57836811444606,-54.0
2023-10-16,미라시아_브런치(대인) 주말,0,0,10,미라시아,브런치(대인) 주말,4,food,0,0,1,358.0,227.0,199.0,111.42857142857143,110.57142857142857,147.65032694721356,131.0
2023-10-17,미라시아_브런치(대인) 주말,0,1,10,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,200.0,79.0,96.35714285714286,142.88806808127825,0.0
2023-10-18,미라시아_브런치(대인) 주말,0,2,10,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,0.0,79.0,82.07142857142857,142.88806808127825,0.0
2023-10-19,미라시아_브런치(대인) 주말,0,3,10,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,1.0,79.0,82.07142857142857,142.88806808127825,0.0
2023-10-20,미라시아_브런치(대인) 주말,2,4,10,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,5.0,79.0,82.0,142.88806808127825,0.0
2023-10-21,미라시아_브런치(대인) 주말,169,5,10,미라시아,브런치(대인) 주말,4,food,0,0,1,2.0,195.0,114.0,79.28571428571429,81.78571428571429,142.7056577781861,-193.0
2023-10-22,미라시아_브런치(대인) 주말,243,6,10,미라시아,브런치(대인) 주말,4,food,0,0,1,169.0,358.0,249.0,75.57142857142857,85.71428571428571,139.49415417005494,-189.0
2023-10-23,미라시아_브런치(대인) 주말,0,0,10,미라시아,브런치(대인) 주말,4,food,0,0,1,243.0,0.0,227.0,59.142857142857146,85.28571428571429,102.57424720891787,243.0
2023-10-24,미라시아_브런치(대인) 주말,0,1,10,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,0.0,59.142857142857146,69.07142857142857,102.57424720891787,0.0
2023-10-25,미라시아_브런치(대인) 주말,0,2,10,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,0.0,59.142857142857146,69.07142857142857,102.57424720891787,0.0
2023-10-26,미라시아_브런치(대인) 주말,4,3,10,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,0.0,59.142857142857146,69.07142857142857,102.57424720891787,0.0
2023-10-27,미라시아_브런치(대인) 주말,0,4,10,미라시아,브런치(대인) 주말,4,food,0,0,1,4.0,2.0,0.0,59.714285714285715,69.35714285714286,102.20031683857329,2.0
2023-10-28,미라시아_브런치(대인) 주말,172,5,10,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,169.0,195.0,59.42857142857143,69.35714285714286,102.39117335470078,-169.0
2023-10-29,미라시아_브런치(대인) 주말,237,6,10,미라시아,브런치(대인) 주말,4,food,0,0,1,172.0,243.0,358.0,59.857142857142854,67.71428571428571,102.93109114261603,-71.0
2023-10-30,미라시아_브런치(대인) 주말,0,0,10,미라시아,브런치(대인) 주말,4,food,0,0,1,237.0,0.0,0.0,59.0,59.07142857142857,101.16158691255625,237.0
2023-10-31,미라시아_브런치(대인) 주말,0,1,10,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,0.0,59.0,59.07142857142857,101.16158691255625,0.0
2023-11-01,미라시아_브런치(대인) 주말,0,2,11,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,0.0,59.0,59.07142857142857,101.16158691255625,0.0
2023-11-02,미라시아_브런치(대인) 주말,4,3,11,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,4.0,0.0,59.0,59.07142857142857,101.16158691255625,-4.0
2023-11-03,미라시아_브런치(대인) 주말,4,4,11,미라시아,브런치(대인) 주말,4,food,0,0,1,4.0,0.0,2.0,59.0,59.357142857142854,101.16158691255625,4.0
2023-11-04,미라시아_브런치(대인) 주말,194,5,11,미라시아,브런치(대인) 주말,4,food,0,0,1,4.0,172.0,169.0,59.57142857142857,59.5,100.78336030459452,-168.0
2023-11-05,미라시아_브런치(대인) 주말,230,6,11,미라시아,브런치(대인) 주말,4,food,0,0,1,194.0,237.0,243.0,62.714285714285715,61.285714285714285,105.12328363357362,-43.0
2023-11-06,미라시아_브런치(대인) 주말,0,0,11,미라시아,브런치(대인) 주말,4,food,0,0,1,230.0,0.0,0.0,61.714285714285715,60.357142857142854,103.20483561945197,230.0
2023-11-07,미라시아_브런치(대인) 주말,0,1,11,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,0.0,61.714285714285715,60.357142857142854,103.20483561945197,0.0
2023-11-08,미라시아_브런치(대인) 주말,0,2,11,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,0.0,61.714285714285715,60.357142857142854,103.20483561945197,0.0
2023-11-09,미라시아_브런치(대인) 주말,0,3,11,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,4.0,4.0,61.714285714285715,60.357142857142854,103.20483561945197,-4.0
2023-11-10,미라시아_브런치(대인) 주말,0,4,11,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,4.0,0.0,61.142857142857146,60.07142857142857,103.58801180868468,-4.0
2023-11-11,미라시아_브런치(대인) 주말,215,5,11,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,194.0,172.0,60.57142857142857,60.07142857142857,103.9661116948806,-194.0
2023-11-12,미라시아_브런치(대인) 주말,198,6,11,미라시아,브런치(대인) 주말,4,food,0,0,1,215.0,230.0,237.0,63.57142857142857,63.142857142857146,108.65519951181531,-15.0
2023-11-13,미라시아_브런치(대인) 주말,0,0,11,미라시아,브런치(대인) 주말,4,food,0,0,1,198.0,0.0,0.0,59.0,60.357142857142854,100.88111815399355,198.0
2023-11-14,미라시아_브런치(대인) 주말,0,1,11,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,0.0,59.0,60.357142857142854,100.88111815399355,0.0
2023-11-15,미라시아_브런치(대인) 주말,0,2,11,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,0.0,59.0,60.357142857142854,100.88111815399355,0.0
2023-11-16,미라시아_브런치(대인) 주말,0,3,11,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,4.0,59.0,60.357142857142854,100.88111815399355,0.0
2023-11-17,미라시아_브런치(대인) 주말,0,4,11,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,4.0,59.0,60.07142857142857,100.88111815399355,0.0
2023-11-18,미라시아_브런치(대인) 주말,179,5,11,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,215.0,194.0,59.0,59.785714285714285,100.88111815399355,-215.0
2023-11-19,미라시아_브런치(대인) 주말,222,6,11,미라시아,브런치(대인) 주말,4,food,0,0,1,179.0,198.0,230.0,53.857142857142854,58.714285714285715,92.14197120282843,-19.0
2023-11-20,미라시아_브런치(대인) 주말,4,0,11,미라시아,브런치(대인) 주말,4,food,0,0,1,222.0,0.0,0.0,57.285714285714285,58.142857142857146,98.61831183188768,222.0
2023-11-21,미라시아_브런치(대인) 주말,4,1,11,미라시아,브런치(대인) 주말,4,food,0,0,1,4.0,0.0,0.0,57.857142857142854,58.42857142857143,98.24192684631241,4.0
2023-11-22,미라시아_브런치(대인) 주말,0,2,11,미라시아,브런치(대인) 주말,4,food,0,0,1,4.0,0.0,0.0,58.42857142857143,58.714285714285715,97.86020155108538,4.0
2023-11-23,미라시아_브런치(대인) 주말,0,3,11,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,0.0,58.42857142857143,58.714285714285715,97.86020155108538,0.0
2023-11-24,미라시아_브런치(대인) 주말,2,4,11,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,0.0,58.42857142857143,58.714285714285715,97.86020155108538,0.0
2023-11-25,미라시아_브런치(대인) 주말,152,5,11,미라시아,브런치(대인) 주말,4,food,0,0,1,2.0,179.0,215.0,58.714285714285715,58.857142857142854,97.66390374769024,-177.0
2023-11-26,미라시아_브런치(대인) 주말,228,6,11,미라시아,브런치(대인) 주말,4,food,0,0,1,152.0,222.0,198.0,54.857142857142854,54.357142857142854,92.51923866855765,-70.0
2023-11-27,미라시아_브런치(대인) 주말,0,0,11,미라시아,브런치(대인) 주말,4,food,0,0,1,228.0,4.0,0.0,55.714285714285715,56.5,94.33577314697804,224.0
2023-11-28,미라시아_브런치(대인) 주말,0,1,11,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,4.0,0.0,55.142857142857146,56.5,94.71259784461726,-4.0
2023-11-29,미라시아_브런치(대인) 주말,0,2,11,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,0.0,54.57142857142857,56.5,95.08392283110952,0.0
2023-11-30,미라시아_브런치(대인) 주말,0,3,11,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,0.0,54.57142857142857,56.5,95.08392283110952,0.0
2023-12-01,미라시아_브런치(대인) 주말,0,4,12,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,2.0,0.0,54.57142857142857,56.5,95.08392283110952,-2.0
2023-12-02,미라시아_브런치(대인) 주말,144,5,12,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,152.0,179.0,54.285714285714285,56.5,95.27104192025736,-152.0
2023-12-03,미라시아_브런치(대인) 주말,181,6,12,미라시아,브런치(대인) 주말,4,food,0,0,1,144.0,228.0,222.0,53.142857142857146,54.0,93.94223148905323,-84.0
2023-12-04,미라시아_브런치(대인) 주말,0,0,12,미라시아,브런치(대인) 주말,4,food,0,0,1,181.0,0.0,4.0,46.42857142857143,51.07142857142857,80.00803531074689,181.0
2023-12-05,미라시아_브런치(대인) 주말,0,1,12,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,4.0,46.42857142857143,50.785714285714285,80.00803531074689,0.0
2023-12-06,미라시아_브런치(대인) 주말,0,2,12,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,0.0,46.42857142857143,50.5,80.00803531074689,0.0
2023-12-07,미라시아_브런치(대인) 주말,0,3,12,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,0.0,46.42857142857143,50.5,80.00803531074689,0.0
2023-12-08,미라시아_브런치(대인) 주말,0,4,12,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,2.0,46.42857142857143,50.5,80.00803531074689,0.0
2023-12-09,미라시아_브런치(대인) 주말,120,5,12,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,144.0,152.0,46.42857142857143,50.357142857142854,80.00803531074689,-144.0
2023-12-10,미라시아_브런치(대인) 주말,182,6,12,미라시아,브런치(대인) 주말,4,food,0,0,1,120.0,181.0,228.0,43.0,48.07142857142857,75.51820972454264,-61.0
2023-12-11,미라시아_브런치(대인) 주말,0,0,12,미라시아,브런치(대인) 주말,4,food,0,0,1,182.0,0.0,0.0,43.142857142857146,44.785714285714285,75.82310239724343,182.0
2023-12-12,미라시아_브런치(대인) 주말,0,1,12,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,0.0,43.142857142857146,44.785714285714285,75.82310239724343,0.0
2023-12-13,미라시아_브런치(대인) 주말,0,2,12,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,0.0,43.142857142857146,44.785714285714285,75.82310239724343,0.0
2023-12-14,미라시아_브런치(대인) 주말,0,3,12,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,0.0,43.142857142857146,44.785714285714285,75.82310239724343,0.0
2023-12-15,미라시아_브런치(대인) 주말,10,4,12,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,0.0,43.142857142857146,44.785714285714285,75.82310239724343,0.0
2023-12-16,미라시아_브런치(대인) 주말,122,5,12,미라시아,브런치(대인) 주말,4,food,0,0,1,10.0,120.0,144.0,44.57142857142857,45.5,74.96411840086598,-110.0
2023-12-17,미라시아_브런치(대인) 주말,131,6,12,미라시아,브런치(대인) 주말,4,food,0,0,1,122.0,182.0,181.0,44.857142857142854,43.92857142857143,75.30256430212849,-60.0
2023-12-18,미라시아_브런치(대인) 주말,0,0,12,미라시아,브런치(대인) 주말,4,food,0,0,1,131.0,0.0,0.0,37.57142857142857,40.357142857142854,60.91485079698588,131.0
2023-12-19,미라시아_브런치(대인) 주말,0,1,12,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,0.0,37.57142857142857,40.357142857142854,60.91485079698588,0.0
2023-12-20,미라시아_브런치(대인) 주말,0,2,12,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,0.0,37.57142857142857,40.357142857142854,60.91485079698588,0.0
2023-12-21,미라시아_브런치(대인) 주말,0,3,12,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,0.0,37.57142857142857,40.357142857142854,60.91485079698588,0.0
2023-12-22,미라시아_브런치(대인) 주말,0,4,12,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,10.0,0.0,37.57142857142857,40.357142857142854,60.91485079698588,-10.0
2023-12-23,미라시아_브런치(대인) 주말,163,5,12,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,122.0,120.0,36.142857142857146,40.357142857142854,61.7803328237193,-122.0
2023-12-24,미라시아_브런치(대인) 주말,197,6,12,미라시아,브런치(대인) 주말,4,food,0,0,1,163.0,131.0,182.0,42.0,43.42857142857143,72.32104350279619,32.0
2023-12-25,미라시아_브런치(대인) 주말,201,0,12,미라시아,브런치(대인) 주말,4,food,1,0,1,197.0,0.0,0.0,51.42857142857143,44.5,88.37770673432895,197.0
2023-12-26,미라시아_브런치(대인) 주말,0,1,12,미라시아,브런치(대인) 주말,4,food,0,0,1,201.0,0.0,0.0,80.14285714285714,58.857142857142854,100.68006848664834,201.0
2023-12-27,미라시아_브런치(대인) 주말,0,2,12,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,0.0,80.14285714285714,58.857142857142854,100.68006848664834,0.0
2023-12-28,미라시아_브런치(대인) 주말,0,3,12,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,0.0,80.14285714285714,58.857142857142854,100.68006848664834,0.0
2023-12-29,미라시아_브런치(대인) 주말,0,4,12,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,0.0,10.0,80.14285714285714,58.857142857142854,100.68006848664834,0.0
2023-12-30,미라시아_브런치(대인) 주말,241,5,12,미라시아,브런치(대인) 주말,4,food,0,0,1,0.0,163.0,122.0,80.14285714285714,58.142857142857146,100.68006848664834,-163.0
2023-12-31,미라시아_브런치(대인) 주말,194,6,12,미라시아,브런치(대인) 주말,4,food,0,0,1,241.0,197.0,131.0,91.28571428571429,66.64285714285714,114.71662809682287,44.0
2024-01-01,미라시아_브런치(대인) 주말,174,0,1,미라시아,브런치(대인) 주말,1,food,1,0,1,194.0,201.0,0.0,90.85714285714286,71.14285714285714,114.26056270855752,-7.0
2024-01-02,미라시아_브런치(대인) 주말,0,1,1,미라시아,브런치(대인) 주말,1,food,0,0,1,174.0,0.0,0.0,87.0,83.57142857142857,110.31016876667964,174.0
2024-01-03,미라시아_브런치(대인) 주말,0,2,1,미라시아,브런치(대인) 주말,1,food,0,0,1,0.0,0.0,0.0,87.0,83.57142857142857,110.31016876667964,0.0
2024-01-04,미라시아_브런치(대인) 주말,0,3,1,미라시아,브런치(대인) 주말,1,food,0,0,1,0.0,0.0,0.0,87.0,83.57142857142857,110.31016876667964,0.0
2024-01-05,미라시아_브런치(대인) 주말,4,4,1,미라시아,브런치(대인) 주말,1,food,0,0,1,0.0,0.0,0.0,87.0,83.57142857142857,110.31016876667964,0.0
2024-01-06,미라시아_브런치(대인) 주말,88,5,1,미라시아,브런치(대인) 주말,1,food,0,0,1,4.0,241.0,163.0,87.57142857142857,83.85714285714286,109.79352917007022,-237.0
2024-01-07,미라시아_브런치(대인) 주말,151,6,1,미라시아,브런치(대인) 주말,1,food,0,0,1,88.0,194.0,197.0,65.71428571428571,78.5,87.02818372173908,-106.0
2024-01-08,미라시아_브런치(대인) 주말,0,0,1,미라시아,브런치(대인) 주말,1,food,0,0,1,151.0,174.0,201.0,59.57142857142857,75.21428571428571,77.4550560924574,-23.0
2024-01-09,미라시아_브런치(대인) 주말,0,1,1,미라시아,브런치(대인) 주말,1,food,0,0,1,0.0,0.0,0.0,34.714285714285715,60.857142857142854,60.72537713815726,0.0
2024-01-10,미라시아_브런치(대인) 주말,0,2,1,미라시아,브런치(대인) 주말,1,food,0,0,1,0.0,0.0,0.0,34.714285714285715,60.857142857142854,60.72537713815726,0.0
2024-01-11,미라시아_브런치(대인) 주말,0,3,1,미라시아,브런치(대인) 주말,1,food,0,0,1,0.0,0.0,0.0,34.714285714285715,60.857142857142854,60.72537713815726,0.0
2024-01-12,미라시아_브런치(대인) 주말,2,4,1,미라시아,브런치(대인) 주말,1,food,0,0,1,0.0,4.0,0.0,34.714285714285715,60.857142857142854,60.72537713815726,-4.0
2024-01-13,미라시아_브런치(대인) 주말,88,5,1,미라시아,브런치(대인) 주말,1,food,0,0,1,2.0,88.0,241.0,34.42857142857143,61.0,60.89843222628191,-86.0
2024-01-14,미라시아_브런치(대인) 주말,71,6,1,미라시아,브런치(대인) 주말,1,food,0,0,1,88.0,151.0,194.0,34.42857142857143,50.07142857142857,60.89843222628191,-63.0
2024-01-15,미라시아_브런치(대인) 주말,0,0,1,미라시아,브런치(대인) 주말,1,food,0,0,1,71.0,0.0,174.0,23.0,41.285714285714285,38.914436053132455,71.0
2024-01-16,미라시아_브런치(대인) 주말,0,1,1,미라시아,브런치(대인) 주말,1,food,0,0,1,0.0,0.0,0.0,23.0,28.857142857142858,38.914436053132455,0.0
2024-01-17,미라시아_브런치(대인) 주말,0,2,1,미라시아,브런치(대인) 주말,1,food,0,0,1,0.0,0.0,0.0,23.0,28.857142857142858,38.914436053132455,0.0
2024-01-18,미라시아_브런치(대인) 주말,0,3,1,미라시아,브런치(대인) 주말,1,food,0,0,1,0.0,0.0,0.0,23.0,28.857142857142858,38.914436053132455,0.0
2024-01-19,미라시아_브런치(대인) 주말,4,4,1,미라시아,브런치(대인) 주말,1,food,0,0,1,0.0,2.0,4.0,23.0,28.857142857142858,38.914436053132455,-2.0
2024-01-20,미라시아_브런치(대인) 주말,51,5,1,미라시아,브런치(대인) 주말,1,food,0,0,1,4.0,88.0,88.0,23.285714285714285,28.857142857142858,38.74151212723587,-84.0
2024-01-21,미라시아_브런치(대인) 주말,59,6,1,미라시아,브런치(대인) 주말,1,food,0,0,1,51.0,71.0,151.0,18.0,26.214285714285715,29.972209350218655,-20.0
2024-01-22,미라시아_브런치(대인) 주말,0,0,1,미라시아,브런치(대인) 주말,1,food,0,0,1,59.0,0.0,0.0,16.285714285714285,19.642857142857142,26.587680641694995,59.0
2024-01-23,미라시아_브런치(대인) 주말,0,1,1,미라시아,브런치(대인) 주말,1,food,0,0,1,0.0,0.0,0.0,16.285714285714285,19.642857142857142,26.587680641694995,0.0
2024-01-24,미라시아_브런치(대인) 주말,0,2,1,미라시아,브런치(대인) 주말,1,food,0,0,1,0.0,0.0,0.0,16.285714285714285,19.642857142857142,26.587680641694995,0.0
2024-01-25,미라시아_브런치(대인) 주말,0,3,1,미라시아,브런치(대인) 주말,1,food,0,0,1,0.0,0.0,0.0,16.285714285714285,19.642857142857142,26.587680641694995,0.0
2024-01-26,미라시아_브런치(대인) 주말,4,4,1,미라시아,브런치(대인) 주말,1,food,0,0,1,0.0,4.0,2.0,16.285714285714285,19.642857142857142,26.587680641694995,-4.0
2024-01-27,미라시아_브런치(대인) 주말,43,5,1,미라시아,브런치(대인) 주말,1,food,0,0,1,4.0,51.0,88.0,16.285714285714285,19.785714285714285,26.587680641694995,-47.0
2024-01-28,미라시아_브런치(대인) 주말,75,6,1,미라시아,브런치(대인) 주말,1,food,0,0,1,43.0,59.0,71.0,15.142857142857142,16.571428571428573,24.969505210880556,-16.0
2024-01-29,미라시아_브런치(대인) 주말,0,0,1,미라시아,브런치(대인) 주말,1,food,0,0,1,75.0,0.0,0.0,17.428571428571427,16.857142857142858,29.899036455250226,75.0
2024-01-30,미라시아_브런치(대인) 주말,0,1,1,미라시아,브런치(대인) 주말,1,food,0,0,1,0.0,0.0,0.0,17.428571428571427,16.857142857142858,29.899036455250226,0.0
2024-01-31,미라시아_브런치(대인) 주말,0,2,1,미라시아,브런치(대인) 주말,1,food,0,0,1,0.0,0.0,0.0,17.428571428571427,16.857142857142858,29.899036455250226,0.0
2024-02-01,미라시아_브런치(대인) 주말,0,3,2,미라시아,브런치(대인) 주말,1,food,0,0,1,0.0,0.0,0.0,17.428571428571427,16.857142857142858,29.899036455250226,0.0
2024-02-02,미라시아_브런치(대인) 주말,0,4,2,미라시아,브런치(대인) 주말,1,food,0,0,1,0.0,4.0,4.0,17.428571428571427,16.857142857142858,29.899036455250226,-4.0
2024-02-03,미라시아_브런치(대인) 주말,72,5,2,미라시아,브런치(대인) 주말,1,food,0,0,1,0.0,43.0,51.0,16.857142857142858,16.571428571428573,30.23479547049819,-43.0
2024-02-04,미라시아_브런치(대인) 주말,72,6,2,미라시아,브런치(대인) 주말,1,food,0,0,1,72.0,75.0,59.0,21.0,18.071428571428573,35.874782229304216,-3.0
2024-02-05,미라시아_브런치(대인) 주말,0,0,2,미라시아,브런치(대인) 주말,1,food,0,0,1,72.0,0.0,0.0,20.571428571428573,19.0,35.13240262614722,72.0
2024-02-06,미라시아_브런치(대인) 주말,0,1,2,미라시아,브런치(대인) 주말,1,food,0,0,1,0.0,0.0,0.0,20.571428571428573,19.0,35.13240262614722,0.0
2024-02-07,미라시아_브런치(대인) 주말,0,2,2,미라시아,브런치(대인) 주말,1,food,0,0,1,0.0,0.0,0.0,20.571428571428573,19.0,35.13240262614722,0.0
2024-02-08,미라시아_브런치(대인) 주말,0,3,2,미라시아,브런치(대인) 주말,1,food,0,0,1,0.0,0.0,0.0,20.571428571428573,19.0,35.13240262614722,0.0
2024-02-09,미라시아_브런치(대인) 주말,95,4,2,미라시아,브런치(대인) 주말,1,food,1,0,1,0.0,0.0,4.0,20.571428571428573,19.0,35.13240262614722,0.0
2024-02-10,미라시아_브런치(대인) 주말,189,5,2,미라시아,브런치(대인) 주말,1,food,1,0,1,95.0,72.0,43.0,34.142857142857146,25.5,43.26826616751428,23.0
2024-02-11,미라시아_브런치(대인) 주말,148,6,2,미라시아,브런치(대인) 주말,1,food,1,0,1,189.0,72.0,75.0,50.857142857142854,35.92857142857143,72.82954659437928,117.0
2024-02-12,미라시아_브런치(대인) 주말,126,0,2,미라시아,브런치(대인) 주말,1,food,1,0,1,148.0,0.0,0.0,61.714285714285715,41.142857142857146,81.63886796070099,148.0
2024-02-13,미라시아_브런치(대인) 주말,0,1,2,미라시아,브런치(대인) 주말,1,food,0,0,1,126.0,0.0,0.0,79.71428571428571,50.142857142857146,79.62979820334078,126.0
2024-02-14,미라시아_브런치(대인) 주말,0,2,2,미라시아,브런치(대인) 주말,1,food,0,0,1,0.0,0.0,0.0,79.71428571428571,50.142857142857146,79.62979820334078,0.0
2024-02-15,미라시아_브런치(대인) 주말,0,3,2,미라시아,브런치(대인) 주말,1,food,0,0,1,0.0,0.0,0.0,79.71428571428571,50.142857142857146,79.62979820334078,0.0
2024-02-16,미라시아_브런치(대인) 주말,0,4,2,미라시아,브런치(대인) 주말,1,food,0,0,1,0.0,95.0,0.0,79.71428571428571,50.142857142857146,79.62979820334078,-95.0
2024-02-17,미라시아_브런치(대인) 주말,87,5,2,미라시아,브런치(대인) 주말,1,food,0,0,1,0.0,189.0,72.0,66.14285714285714,50.142857142857146,84.53486178579146,-189.0
2024-02-18,미라시아_브런치(대인) 주말,120,6,2,미라시아,브런치(대인) 주말,1,food,0,0,1,87.0,148.0,72.0,51.57142857142857,51.214285714285715,66.74792666656936,-61.0
2024-02-19,미라시아_브런치(대인) 주말,0,0,2,미라시아,브런치(대인) 주말,1,food,0,0,1,120.0,126.0,0.0,47.57142857142857,54.642857142857146,60.55811848369894,-6.0
2024-02-20,미라시아_브런치(대인) 주말,2,1,2,미라시아,브런치(대인) 주말,1,food,0,0,1,0.0,0.0,0.0,29.571428571428573,54.642857142857146,51.39344038187867,0.0
2024-02-21,미라시아_브런치(대인) 주말,2,2,2,미라시아,브런치(대인) 주말,1,food,0,0,1,2.0,0.0,0.0,29.857142857142858,54.785714285714285,51.20686337926645,2.0
2024-02-22,미라시아_브런치(대인) 주말,0,3,2,미라시아,브런치(대인) 주말,1,food,0,0,1,2.0,0.0,0.0,30.142857142857142,54.92857142857143,51.01773734505996,2.0
2024-02-23,미라시아_브런치(대인) 주말,4,4,2,미라시아,브런치(대인) 주말,1,food,0,0,1,0.0,0.0,95.0,30.142857142857142,54.92857142857143,51.01773734505996,0.0
